Rank,Ticker,Minervini,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,rs_1m_pct,Candidate High-Win,Candidate Flip
375,EE,7,unknown,unknown,NYSE,1.4191898238972542,88,1.1932052940969229,40,17,21.85,42.150001525878906,0.03189290430133121,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
376,KRYS,7,Healthcare,Biotechnology,NASDAQ,1.4183901641675123,88,1.5489869980765985,89,21,33.05,261.79998779296875,0.05156963455206817,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
377,AMRX,8,Healthcare,Drug Manufacturersâ€”Specialty & Generic,NASDAQ,1.4181738638238581,88,1.3781079947180443,90,73,19.65,14.5,0.029044329826467728,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
378,GLDD,8,Industrials,Engineering & Construction,NASDAQ,1.4180650499200416,88,1.3053035420299142,63,63,16.35,16.889999389648438,0.025754882089939226,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
379,ARCB,8,Industrials,Trucking,NASDAQ,1.4177454084255698,88,1.0639149650632644,11,16,39.55,105.08999633789062,0.053905903675434304,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,61,False,False
380,COHU,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.4174456836100167,88,1.3081612175844197,64,27,42.93,31.559999465942383,0.06405033432000841,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
381,TPB,8,Consumer Defensive,Tobacco,NYSE,1.41614164593192,88,1.470224480661948,83,95,24.37,135.52000427246094,0.03429436619770416,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
382,MSGE,8,Communication Services,Entertainment,NYSE,1.4139583262516586,88,1.3817080757808498,84,55,25.84,63.709999084472656,0.03663250920006934,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
383,ENS,8,Industrials,Electrical Equipment & Parts,NYSE,1.4121440233900096,88,1.5586398801878822,91,58,30.61,173.2100067138672,0.0512136310048232,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
384,MRCY,8,Industrials,Aerospace & Defense,NASDAQ,1.411355748724063,88,1.5807989068073631,86,93,43.05,87.62999725341797,0.06846155140628883,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
385,WT,8,unknown,unknown,NYSE,1.4076660736454378,88,1.2784054052115859,36,87,28.94,16.3799991607666,0.03982353801217271,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
386,BWMX,8,Consumer Cyclical,Specialty Retail,NYSE,1.4070337618767317,88,1.5816857714428907,83,88,23.51,18.68000030517578,0.03497247501673817,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
387,MGA,8,Consumer Cyclical,Auto Parts,NYSE,1.4065232790600717,88,1.1770313554820708,76,74,22.29,64.91999816894531,0.03697957258265085,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,76,False,False
388,XPRO,8,Energy,Oil & Gas Equipment & Services,NYSE,1.40643114205147,88,1.2974264319931599,79,61,39.45,17.790000915527344,0.05412351506950848,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,85,False,False
389,ANDE,8,Consumer Defensive,Food Distribution,NASDAQ,1.4040887809086176,88,1.3145973200389893,80,27,24.39,65.6500015258789,0.03742791525583192,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
390,FLS,8,Industrials,Specialty Industrial Machinery,NYSE,1.4032877811448152,88,1.3605007386807242,83,40,24.25,88.94000244140625,0.03397955374280748,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
391,SQM,7,Basic Materials,Chemicals,NYSE,1.4031336571714266,88,1.8842198898704623,92,84,27.81,71.86000061035156,0.04432228933159728,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
392,OII,8,Energy,Oil & Gas Equipment & Services,NYSE,1.4029158304551448,88,1.1040004046919876,54,53,38.03,34.790000915527344,0.055927391367753695,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,67,False,False
393,VTVT,7,Healthcare,Biotechnology,NASDAQ,1.4024258488709946,88,1.6686689188438397,96,26,77.99,34.29999923706055,0.11829444802020465,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
394,MPWR,8,Technology,Semiconductors,NASDAQ,1.3996071766266933,88,1.278446109264132,82,81,37.11,1204.0999755859375,0.05372716645191964,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
395,RUN,8,Technology,Solar,NASDAQ,1.3969396121292483,88,1.5122866464356348,95,96,51.01,20.280000686645508,0.07679978780008208,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
396,EWTX,8,Healthcare,Biotechnology,NASDAQ,1.3964546656248995,88,1.6461876771641057,84,4,39.55,29.309999465942383,0.06003071522079576,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
397,MLYS,5,unknown,unknown,NASDAQ,1.39606300312236,88,1.7311210107306996,100,75,36.87,27.8799991607666,0.057529725627656354,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
398,CX,8,Basic Materials,Building Materials,NYSE,1.3958849041036554,88,1.599810685848086,90,90,26.55,12.899999618530273,0.03687707665756892,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
399,TBPH,8,Healthcare,Biotechnology,NASDAQ,1.3952815517481931,88,1.6375887828982791,95,93,31.02,19.65999984741211,0.04544397441231223,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
400,BTSGU,8,unknown,unknown,NASDAQ,1.3951045508539546,87,1.4950156877821459,92,77,9.49,135.36000061035156,0.026996785383229322,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
401,APGE,7,unknown,unknown,NASDAQ,1.3934671796506988,87,1.6222944940553807,96,21,42.84,68.38999938964844,0.05657886235850527,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
402,TXG,8,Healthcare,Health Information Services,NASDAQ,1.3928468054387493,87,1.733666459121532,93,71,48.57,18.8799991607666,0.07167071350472022,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
403,GNK,8,Industrials,Marine Shipping,NYSE,1.3919005174616499,87,1.2378320326174705,76,72,27.37,23.959999084472656,0.037031956392540824,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
404,SDRL,8,unknown,unknown,NYSE,1.3909614329911628,87,1.1730076581603703,42,56,31.24,44.209999084472656,0.045270924127103394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,75,False,False
405,ATMU,8,unknown,unknown,NYSE,1.390835870177702,87,1.2834237272434974,74,71,23.05,64.69999694824219,0.03423261504843327,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
406,AMRC,8,Industrials,Engineering & Construction,NYSE,1.389454335091644,87,1.4318611948916875,93,92,49.63,33.72999954223633,0.06977680151225582,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
407,EME,8,Industrials,Engineering & Construction,NYSE,1.3885926221401057,87,1.1436844099568733,71,90,26.56,812.7899780273438,0.03886875795969839,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,72,False,False
408,ENTA,7,Healthcare,Biotechnology,NASDAQ,1.3885181555428814,87,1.5731498835112567,94,64,36.24,13.510000228881836,0.0545997646682358,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
409,SION,7,unknown,unknown,NASDAQ,1.3884370499904621,87,1.6590136985540678,99,96,54.73,35.4900016784668,0.08636438576812572,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
410,TWN,8,Financial Services,Asset Management,NYSE,1.3870001959976723,87,1.2622764239105058,84,86,21.39,61.79999923706055,0.03172677846880784,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
411,OCS,8,unknown,unknown,NASDAQ,1.3865424294878639,87,1.1994557778702488,61,28,26.8,29.170000076293945,0.037259418852105305,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
412,MATX,8,Industrials,Marine Shipping,NYSE,1.3859605336997571,87,1.3882451666832454,20,6,22.27,167.75,0.03199304350177285,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
413,ADI,8,Technology,Semiconductors,NASDAQ,1.3837680088553688,87,1.2556319695702722,42,67,23.24,355.0299987792969,0.03241576469465151,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
414,IRMD,8,Healthcare,Medical Devices,NASDAQ,1.383554522502329,87,1.4777862007809595,92,87,25.7,103.55999755859375,0.039176734509609214,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
415,BC,8,Consumer Cyclical,Leisure,NYSE,1.3832853939898644,87,1.3397574655272648,46,38,23.48,89.12000274658203,0.034399849701519394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
416,HROW,8,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,1.3812925750914127,87,1.1945857598086866,74,73,36.94,52.0,0.05244507108415876,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
417,NVST,8,Healthcare,Medical Instruments & Supplies,NYSE,1.3808828150747658,87,1.132875288802805,38,55,27.68,29.1200008392334,0.043767179435960236,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,71,False,False
418,TEX,8,Industrials,Farm & Heavy Construction Machinery,NYSE,1.3805017032115972,87,1.1724449444427858,21,57,36.34,68.16999816894531,0.057367100017481465,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,75,False,False
419,DAR,8,Consumer Defensive,Packaged Foods,NYSE,1.380341792660222,87,1.171496574765944,27,23,23.03,51.599998474121094,0.03235050837812945,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,75,False,False
420,IX,8,Financial Services,Credit Services,NYSE,1.3791003825755768,87,1.1749612762478634,72,75,11.85,35.34000015258789,0.027346593556930393,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,76,False,False
421,NGVT,8,Basic Materials,Specialty Chemicals,NYSE,1.3780953877531252,87,1.3337845032838274,39,85,27.28,72.19000244140625,0.04152731103627143,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
422,NX,7,Industrials,Building Products & Equipment,NYSE,1.3776752828053964,87,1.0110599245201806,1,35,26.87,22.549999237060547,0.03763065459409795,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,51,False,False
423,STRT,8,Consumer Cyclical,Auto Parts,NASDAQ,1.3765639465348691,87,1.4281981169562952,84,89,38.26,89.80000305175781,0.05692808593159358,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
424,OSK,8,Industrials,Farm & Heavy Construction Machinery,NYSE,1.3764169371287593,87,1.2594340840406337,57,88,27.37,175.52000427246094,0.03908778387577187,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
425,MP,4,Basic Materials,Other Industrial Metals & Mining,NYSE,1.3759111195821512,87,1.6065707327411465,97,100,45.75,55.34000015258789,0.07428106157220535,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
426,RIO,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.3759063624693129,87,1.2329677622645336,74,49,16.91,97.08999633789062,0.032826682753995653,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
427,ULTA,8,Consumer Cyclical,Specialty Retail,NASDAQ,1.3756654713010408,87,1.311907928407084,79,84,20.87,682.8900146484375,0.03005294098044045,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
428,DD,8,Basic Materials,Specialty Chemicals,NYSE,1.3743470542198055,87,1.2686249068557314,79,37,22.79,50.40999984741211,0.03429026052878664,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
429,RCUS,6,Healthcare,Biotechnology,NYSE,1.3713366902150366,87,1.695966625674369,98,19,36.66,18.989999771118164,0.05706010779784194,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
430,CRS,8,Industrials,Metal Fabrication,NYSE,1.3711826862322636,87,1.306521737205762,90,77,31.91,389.7300109863281,0.04486255903886753,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
431,GTX,8,Consumer Cyclical,Auto Parts,NASDAQ,1.369861031305476,86,1.4940055414277087,92,88,27.94,18.899999618530273,0.04750944595327145,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
432,TEN,8,Consumer Cyclical,Auto Parts,NYSE,1.3696354611899981,86,1.165749841073688,85,74,23.18,31.149999618530273,0.03081861681104828,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,74,False,False
433,JBHT,8,Industrials,Integrated Freight & Logistics,NASDAQ,1.368976618706614,86,1.2071989015956417,65,15,23.12,230.16000366210938,0.03321708930480288,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
434,VOD,8,Communication Services,Telecom Services,NASDAQ,1.3686127339680227,86,1.2405261776668235,79,82,11.18,15.649999618530273,0.025376551631632764,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
435,ALGM,8,Technology,Semiconductors,NASDAQ,1.3685700938032035,86,1.147173756255781,26,85,37.06,38.93000030517578,0.05877032364607505,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,73,False,False
436,MG,8,Industrials,Security & Protection Services,NYSE,1.3675595497797683,86,1.3909486511211409,86,46,24.54,14.829999923706055,0.03491956017543492,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
437,SAN,8,Financial Services,Banks—Diversified,NYSE,1.3658609061592817,86,1.4750723753010746,90,94,20.91,12.75,0.036470584174832045,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
438,PLOW,8,Consumer Cyclical,Auto Parts,NYSE,1.3650120149113216,86,1.2302077852370776,65,82,16.79,42.790000915527344,0.023703803390509683,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,80,False,False
439,M,8,Consumer Cyclical,Department Stores,NYSE,1.3642245452642876,86,1.2924138323316534,93,30,28.74,22.40999984741211,0.044399828862665525,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
440,SKM,8,Communication Services,Telecom Services,NYSE,1.3623086851597572,86,0.9876940933872457,25,37,24.11,31.170000076293945,0.04411293336136152,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,46,False,False
441,PHIN,8,unknown,unknown,NYSE,1.362253871231794,86,1.247691974046183,48,79,22.83,75.98999786376953,0.03355610559766195,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
442,NWPX,8,Industrials,Metal Fabrication,NASDAQ,1.3608686225043178,86,1.3173370832938343,71,78,24.81,74.76000213623047,0.03543721136919709,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
443,MOV,8,Consumer Cyclical,Luxury Goods,NYSE,1.3608117498473915,86,1.2113115575144635,68,27,24.52,25.809999465942383,0.03304367822125268,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
444,APH,8,Technology,Electronic Components,NYSE,1.3607346048975675,86,1.401764527051827,93,91,32.99,151.0399932861328,0.0474803333166931,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
445,CMRE,8,Industrials,Marine Shipping,NYSE,1.3598946172977968,86,1.350053796915464,88,61,26.97,17.190000534057617,0.038560614715001655,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
446,PWR,8,Industrials,Engineering & Construction,NYSE,1.3597874945516755,86,1.142671381875168,84,80,28.52,552.6599731445312,0.04047697879953459,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,72,False,False
447,ASTE,8,Industrials,Farm & Heavy Construction Machinery,NASDAQ,1.3597039988861286,86,1.1191920613901243,60,81,25.01,58.720001220703125,0.03661445736081014,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,70,False,False
448,WS,8,unknown,unknown,NYSE,1.359270746807231,86,1.2377075567525426,44,65,29.54,44.06999969482422,0.046617377860995145,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
449,FNV,8,Basic Materials,Gold,NYSE,1.3576398544754793,86,1.3987353111595622,81,84,29.98,260.3999938964844,0.04238260187271922,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,88,False,False
450,HSAI,8,unknown,unknown,NASDAQ,1.3576389575668837,86,1.377001165568811,79,100,41.72,27.760000228881836,0.060081299851408004,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
451,HWM,8,Industrials,Specialty Industrial Machinery,NYSE,1.3567080853059093,86,1.2128429066817308,86,85,23.1,258.1000061035156,0.03506789410250313,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
452,TK,8,Energy,Oil & Gas Midstream,NYSE,1.3559158409250074,86,1.185247371206185,91,79,27.19,12.020000457763672,0.03797241616722501,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,77,False,False
453,HAL,8,Energy,Oil & Gas Equipment & Services,NYSE,1.3553576064333455,86,1.2477159474434276,67,18,21.32,35.11000061035156,0.03318143976981623,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,82,False,False
454,LQDA,6,Healthcare,Biotechnology,NASDAQ,1.3542067193165068,86,2.090601074889748,95,98,47.22,33.59000015258789,0.08416619321622457,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,98,False,False
455,CMI,8,Industrials,Specialty Industrial Machinery,NYSE,1.3535279990442253,86,1.4541549911463143,85,74,25.27,593.280029296875,0.042046200709749765,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
456,EMF,8,Financial Services,Asset Management,NYSE,1.353119933930966,86,1.294451978572089,81,77,11.36,20.739999771118164,0.01711669370057708,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
457,ESOA,6,unknown,unknown,NASDAQ,1.3529717180323122,86,0.7946001411186172,10,18,49.72,14.210000038146973,0.07117724320435144,5,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,10,False,False
458,AAMI,8,unknown,unknown,NYSE,1.3528848447610433,86,1.4152487574078396,82,97,30.34,53.22999954223633,0.04590992447337526,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
459,DBRG,8,Real Estate,REIT—Diversified,NYSE,1.3525268246836009,86,1.2767531317550302,10,22,2.81,15.399999618530273,0.004035232339574592,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
460,BG,8,Consumer Defensive,Farm Products,NYSE,1.3521970367944227,86,1.2152661705842296,75,39,22.93,121.94999694824219,0.032792923372632454,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
461,WLFC,8,Industrials,Rental & Leasing Services,NASDAQ,1.3516005561071793,86,1.192319254503901,7,31,22.42,205.2100067138672,0.0329407945336932,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,77,False,False
462,DHT,8,Energy,Oil & Gas Midstream,NYSE,1.3511421594705446,85,1.071292531075498,83,56,22.23,17.450000762939453,0.0294872903616428,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,62,False,False
463,NOV,8,Energy,Oil & Gas Equipment & Services,NYSE,1.3504423046914003,85,1.2580563696290905,68,21,24.96,20.389999389648438,0.03706300026309732,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,82,False,False
464,BETR,4,unknown,unknown,NASDAQ,1.3494952255728705,85,1.5284127835489991,99,93,69.31,28.770000457763672,0.10105268140595658,2,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
465,SEDG,7,Technology,Solar,NASDAQ,1.34902602524626,85,1.4852020248141562,96,97,63.66,37.900001525878906,0.08983228144222756,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
466,USAU,7,Basic Materials,Gold,NASDAQ,1.348737982418322,85,1.5994927216065107,92,93,42.11,17.799999237060547,0.05605939734944658,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
467,LCII,8,Consumer Cyclical,Recreational Vehicles,NYSE,1.3481479663526075,85,1.4941284878696808,65,45,26.05,147.5800018310547,0.03909743021618026,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
468,LPG,8,Energy,Oil & Gas Midstream,NYSE,1.3464616155443458,85,1.0400306502636436,44,88,27.31,35.52000045776367,0.0367280343313778,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,56,False,False
